date,hits,keyword
2012-10-09,42.3220398453876,donald trump
2012-10-10,42.3220398453876,donald trump
2012-10-11,42.3220398453876,donald trump
2012-10-12,42.3220398453876,donald trump
2012-10-13,21.1610199226938,donald trump
2012-10-14,21.1610199226938,donald trump
2012-10-15,42.3220398453876,donald trump
2012-10-16,42.3220398453876,donald trump
2012-10-17,42.3220398453876,donald trump
2012-10-18,42.3220398453876,donald trump
2012-10-19,42.3220398453876,donald trump
2012-10-20,42.3220398453876,donald trump
2012-10-21,84.6440796907751,donald trump
2012-10-22,169.28815938155,donald trump
2012-10-23,402.059378531182,donald trump
2012-10-24,2116.10199226938,donald trump
2012-10-25,973.406916443914,donald trump
2012-10-26,380.898358608488,donald trump
2012-10-27,232.771219149632,donald trump
2012-10-28,126.966119536163,donald trump
2012-10-29,105.805099613469,donald trump
2012-10-30,105.805099613469,donald trump
2012-10-31,105.805099613469,donald trump
2012-11-01,84.6440796907751,donald trump
2012-11-02,105.805099613469,donald trump
2012-11-03,63.4830597680814,donald trump
2012-11-04,84.6440796907751,donald trump
2012-11-05,63.4830597680814,donald trump
2012-11-06,63.4830597680814,donald trump
2012-11-07,677.152637526201,donald trump
2012-11-08,275.093258995019,donald trump
2012-11-09,148.127139458856,donald trump
2012-11-10,84.6440796907751,donald trump
2012-11-11,84.6440796907751,donald trump
2012-11-12,63.4830597680814,donald trump
2012-11-13,84.6440796907751,donald trump
2012-11-14,63.4830597680814,donald trump
2012-11-15,63.4830597680814,donald trump
2012-11-16,63.4830597680814,donald trump
2012-11-17,42.3220398453876,donald trump
2012-11-18,42.3220398453876,donald trump
2012-11-19,42.3220398453876,donald trump
2012-11-20,42.3220398453876,donald trump
2012-11-21,42.3220398453876,donald trump
2012-11-22,42.3220398453876,donald trump
2012-11-23,42.3220398453876,donald trump
2012-11-24,42.3220398453876,donald trump
2012-11-25,42.3220398453876,donald trump
2012-11-26,42.3220398453876,donald trump
2012-11-27,42.3220398453876,donald trump
2012-11-28,42.3220398453876,donald trump
2012-11-29,42.3220398453876,donald trump
2012-11-30,42.3220398453876,donald trump
2012-12-01,42.3220398453876,donald trump
2012-12-02,42.3220398453876,donald trump
2012-12-03,42.3220398453876,donald trump
2012-12-04,42.3220398453876,donald trump
2012-12-05,42.3220398453876,donald trump
2012-12-06,42.3220398453876,donald trump
2012-12-07,42.3220398453876,donald trump
2012-12-08,42.3220398453876,donald trump
2012-12-09,42.3220398453876,donald trump
2012-12-10,42.3220398453876,donald trump
2012-12-11,42.3220398453876,donald trump
2012-12-12,42.3220398453876,donald trump
2012-12-13,21.1610199226938,donald trump
2012-12-14,42.3220398453876,donald trump
2012-12-15,42.3220398453876,donald trump
2012-12-16,42.3220398453876,donald trump
2012-12-17,42.3220398453876,donald trump
2012-12-18,42.3220398453876,donald trump
2012-12-19,42.3220398453876,donald trump
2012-12-20,63.4830597680814,donald trump
2012-12-21,42.3220398453876,donald trump
2012-12-22,42.3220398453876,donald trump
2012-12-23,42.3220398453876,donald trump
2012-12-24,42.3220398453876,donald trump
2012-12-25,42.3220398453876,donald trump
2012-12-26,42.3220398453876,donald trump
2012-12-27,42.3220398453876,donald trump
2012-12-28,42.3220398453876,donald trump
2012-12-29,42.3220398453876,donald trump
2012-12-30,42.3220398453876,donald trump
2012-12-31,42.3220398453876,donald trump
2013-01-01,42.3220398453876,donald trump
2013-01-02,42.3220398453876,donald trump
2013-01-03,42.3220398453876,donald trump
2013-01-04,42.3220398453876,donald trump
2013-01-05,42.3220398453876,donald trump
2013-01-06,42.3220398453876,donald trump
2013-01-07,63.4830597680814,donald trump
2013-01-08,42.3220398453876,donald trump
2013-01-09,63.4830597680814,donald trump
2013-01-10,42.3220398453876,donald trump
2013-01-11,42.3220398453876,donald trump
2013-01-12,42.3220398453876,donald trump
2013-01-13,63.4830597680814,donald trump
2013-01-14,42.3220398453876,donald trump
2013-01-15,42.3220398453876,donald trump
2013-01-16,42.3220398453876,donald trump
2013-01-17,42.3220398453876,donald trump
2013-01-18,42.3220398453876,donald trump
2013-01-19,42.3220398453876,donald trump
2013-01-20,42.3220398453876,donald trump
2013-01-21,42.3220398453876,donald trump
2013-01-22,42.3220398453876,donald trump
2013-01-23,42.3220398453876,donald trump
2013-01-24,42.3220398453876,donald trump
2013-01-25,21.1610199226938,donald trump
2013-01-26,42.3220398453876,donald trump
2013-01-27,42.3220398453876,donald trump
2013-01-28,21.1610199226938,donald trump
2013-01-29,42.3220398453876,donald trump
2013-01-30,42.3220398453876,donald trump
2013-01-31,42.3220398453876,donald trump
2013-02-01,63.4830597680814,donald trump
2013-02-02,42.3220398453876,donald trump
2013-02-03,39.8012913906466,donald trump
2013-02-04,43.7814205297113,donald trump
2013-02-05,62.6870339402684,donald trump
2013-02-06,56.7168402316714,donald trump
2013-02-07,48.7565819535421,donald trump
2013-02-08,51.7416788078406,donald trump
2013-02-09,66.6671630793331,donald trump
2013-02-10,51.7416788078406,donald trump
2013-02-11,49.7516142383083,donald trump
2013-02-12,50.7466465230744,donald trump
2013-02-13,53.7317433773729,donald trump
2013-02-14,45.7714850992436,donald trump
2013-02-15,46.7665173840098,donald trump
2013-02-16,46.7665173840098,donald trump
2013-02-17,42.7863882449451,donald trump
2013-02-18,43.7814205297113,donald trump
2013-02-19,40.7963236754128,donald trump
2013-02-20,34.8261299668158,donald trump
2013-02-21,41.7913559601789,donald trump
2013-02-22,39.8012913906466,donald trump
2013-02-23,40.7963236754128,donald trump
2013-02-24,44.7764528144774,donald trump
2013-02-25,38.8062591058804,donald trump
2013-02-26,38.8062591058804,donald trump
2013-02-27,51.7416788078406,donald trump
2013-02-28,47.7615496687759,donald trump
2013-03-01,49.7516142383083,donald trump
2013-03-02,44.7764528144774,donald trump
2013-03-03,42.7863882449451,donald trump
2013-03-04,66.6671630793331,donald trump
2013-03-05,43.7814205297113,donald trump
2013-03-06,41.7913559601789,donald trump
2013-03-07,43.7814205297113,donald trump
2013-03-08,40.7963236754128,donald trump
2013-03-09,45.7714850992436,donald trump
2013-03-10,58.7069048012038,donald trump
2013-03-11,64.6770985098008,donald trump
2013-03-12,47.7615496687759,donald trump
2013-03-13,42.7863882449451,donald trump
2013-03-14,41.7913559601789,donald trump
2013-03-15,45.7714850992436,donald trump
2013-03-16,48.7565819535421,donald trump
2013-03-17,37.8112268211143,donald trump
2013-03-18,49.7516142383083,donald trump
2013-03-19,46.7665173840098,donald trump
2013-03-20,46.7665173840098,donald trump
2013-03-21,36.8161945363481,donald trump
2013-03-22,37.8112268211143,donald trump
2013-03-23,43.7814205297113,donald trump
2013-03-24,38.8062591058804,donald trump
2013-03-25,99.5032284766165,donald trump
2013-03-26,51.7416788078406,donald trump
2013-03-27,42.7863882449451,donald trump
2013-03-28,41.7913559601789,donald trump
2013-03-29,40.7963236754128,donald trump
2013-03-30,40.7963236754128,donald trump
2013-03-31,41.7913559601789,donald trump
2013-04-01,61.6920016555023,donald trump
2013-04-02,38.8062591058804,donald trump
2013-04-03,42.7863882449451,donald trump
2013-04-04,40.7963236754128,donald trump
2013-04-05,40.7963236754128,donald trump
2013-04-06,36.8161945363481,donald trump
2013-04-07,46.7665173840098,donald trump
2013-04-08,91.5429701984872,donald trump
2013-04-09,52.7367110926068,donald trump
2013-04-10,39.8012913906466,donald trump
2013-04-11,40.7963236754128,donald trump
2013-04-12,49.7516142383083,donald trump
2013-04-13,45.7714850992436,donald trump
2013-04-14,42.7863882449451,donald trump
2013-04-15,49.7516142383083,donald trump
2013-04-16,36.8161945363481,donald trump
2013-04-17,36.8161945363481,donald trump
2013-04-18,35.821162251582,donald trump
2013-04-19,26.8658716886865,donald trump
2013-04-20,48.7565819535421,donald trump
2013-04-21,35.821162251582,donald trump
2013-04-22,46.7665173840098,donald trump
2013-04-23,33.8310976820496,donald trump
2013-04-24,41.7913559601789,donald trump
2013-04-25,35.821162251582,donald trump
2013-04-26,31.8410331125173,donald trump
2013-04-27,35.821162251582,donald trump
2013-04-28,35.821162251582,donald trump
2013-04-29,42.7863882449451,donald trump
2013-04-30,44.7764528144774,donald trump
2013-05-01,44.7764528144774,donald trump
2013-05-02,40.7963236754128,donald trump
2013-05-03,54.7267756621391,donald trump
2013-05-04,60.6969693707361,donald trump
2013-05-05,51.7416788078406,donald trump
2013-05-06,45.7714850992436,donald trump
2013-05-07,35.821162251582,donald trump
2013-05-08,42.7863882449451,donald trump
2013-05-09,39.8012913906466,donald trump
2013-05-10,35.821162251582,donald trump
2013-05-11,37.8112268211143,donald trump
2013-05-12,35.821162251582,donald trump
2013-05-13,46.7665173840098,donald trump
2013-05-14,38.8062591058804,donald trump
2013-05-15,33.8310976820496,donald trump
2013-05-16,43.7814205297113,donald trump
2013-05-17,41.7913559601789,donald trump
2013-05-18,36.8161945363481,donald trump
2013-05-19,37.8112268211143,donald trump
2013-05-20,79.6025827812932,donald trump
2013-05-21,38.8062591058804,donald trump
2013-05-22,42.7863882449451,donald trump
2013-05-23,39.8012913906466,donald trump
2013-05-24,35.821162251582,donald trump
2013-05-25,41.7913559601789,donald trump
2013-05-26,36.8161945363481,donald trump
2013-05-27,34.8261299668158,donald trump
2013-05-28,34.8261299668158,donald trump
2013-05-29,35.821162251582,donald trump
2013-05-30,33.8310976820496,donald trump
2013-05-31,36.8161945363481,donald trump
2013-06-01,32.8360653972835,donald trump
2013-06-02,29.850968542985,donald trump
2013-06-03,31.8410331125173,donald trump
2013-06-04,35.821162251582,donald trump
2013-06-05,28.8559362582188,donald trump
2013-06-06,37.8112268211143,donald trump
2013-06-07,31.8410331125173,donald trump
2013-06-08,29.850968542985,donald trump
2013-06-09,37.8112268211143,donald trump
2013-06-10,30.8460008277511,donald trump
2013-06-11,29.850968542985,donald trump
2013-06-12,34.8261299668158,donald trump
2013-06-13,32.8360653972835,donald trump
2013-06-14,37.8112268211143,donald trump
2013-06-15,37.8112268211143,donald trump
2013-06-16,40.7963236754128,donald trump
2013-06-17,43.7814205297113,donald trump
2013-06-18,37.8112268211143,donald trump
2013-06-19,38.8062591058804,donald trump
2013-06-20,40.7963236754128,donald trump
2013-06-21,33.8310976820496,donald trump
2013-06-22,47.7615496687759,donald trump
2013-06-23,33.8310976820496,donald trump
2013-06-24,32.8360653972835,donald trump
2013-06-25,29.850968542985,donald trump
2013-06-26,29.850968542985,donald trump
2013-06-27,38.8062591058804,donald trump
2013-06-28,32.8360653972835,donald trump
2013-06-29,40.7963236754128,donald trump
2013-06-30,39.8012913906466,donald trump
2013-07-01,35.821162251582,donald trump
2013-07-02,31.8410331125173,donald trump
2013-07-03,27.8609039734526,donald trump
2013-07-04,34.8261299668158,donald trump
2013-07-05,37.8112268211143,donald trump
2013-07-06,35.821162251582,donald trump
2013-07-07,32.8360653972835,donald trump
2013-07-08,44.7764528144774,donald trump
2013-07-09,36.8161945363481,donald trump
2013-07-10,42.7863882449451,donald trump
2013-07-11,36.8161945363481,donald trump
2013-07-12,32.8360653972835,donald trump
2013-07-13,37.8112268211143,donald trump
2013-07-14,34.8261299668158,donald trump
2013-07-15,30.8460008277511,donald trump
2013-07-16,32.8360653972835,donald trump
2013-07-17,38.8062591058804,donald trump
2013-07-18,33.8310976820496,donald trump
2013-07-19,37.8112268211143,donald trump
2013-07-20,36.8161945363481,donald trump
2013-07-21,28.8559362582188,donald trump
2013-07-22,27.8609039734526,donald trump
2013-07-23,34.8261299668158,donald trump
2013-07-24,30.8460008277511,donald trump
2013-07-25,28.8559362582188,donald trump
2013-07-26,29.850968542985,donald trump
2013-07-27,32.8360653972835,donald trump
2013-07-28,34.8261299668158,donald trump
2013-07-29,32.8360653972835,donald trump
2013-07-30,33.8310976820496,donald trump
2013-07-31,37.8112268211143,donald trump
2013-08-01,41.7913559601789,donald trump
2013-08-02,33.8310976820496,donald trump
2013-08-03,34.8261299668158,donald trump
2013-08-04,35.821162251582,donald trump
2013-08-05,34.8261299668158,donald trump
2013-08-06,32.8360653972835,donald trump
2013-08-07,37.8112268211143,donald trump
2013-08-08,31.8410331125173,donald trump
2013-08-09,30.8460008277511,donald trump
2013-08-10,38.8062591058804,donald trump
2013-08-11,37.8112268211143,donald trump
2013-08-12,41.7913559601789,donald trump
2013-08-13,33.8310976820496,donald trump
2013-08-14,32.8360653972835,donald trump
2013-08-15,30.8460008277511,donald trump
2013-08-16,31.8410331125173,donald trump
2013-08-17,41.7913559601789,donald trump
2013-08-18,41.7913559601789,donald trump
2013-08-19,33.8310976820496,donald trump
2013-08-20,35.821162251582,donald trump
2013-08-21,31.8410331125173,donald trump
2013-08-22,33.8310976820496,donald trump
2013-08-23,31.8410331125173,donald trump
2013-08-24,34.8261299668158,donald trump
2013-08-25,63.6820662250346,donald trump
2013-08-26,79.6025827812932,donald trump
2013-08-27,62.6870339402684,donald trump
2013-08-28,54.7267756621391,donald trump
2013-08-29,46.7665173840098,donald trump
2013-08-30,31.8410331125173,donald trump
2013-08-31,38.8062591058804,donald trump
2013-09-01,37.8112268211143,donald trump
2013-09-02,28.8559362582188,donald trump
2013-09-03,31.8410331125173,donald trump
2013-09-04,34.8261299668158,donald trump
2013-09-05,38.8062591058804,donald trump
2013-09-06,28.8559362582188,donald trump
2013-09-07,36.8161945363481,donald trump
2013-09-08,35.821162251582,donald trump
2013-09-09,30.8460008277511,donald trump
2013-09-10,30.8460008277511,donald trump
2013-09-11,38.8062591058804,donald trump
2013-09-12,36.8161945363481,donald trump
2013-09-13,33.8310976820496,donald trump
2013-09-14,30.8460008277511,donald trump
2013-09-15,31.8410331125173,donald trump
2013-09-16,42.7863882449451,donald trump
2013-09-17,38.8062591058804,donald trump
2013-09-18,32.8360653972835,donald trump
2013-09-19,29.850968542985,donald trump
2013-09-20,32.8360653972835,donald trump
2013-09-21,25.8708394039203,donald trump
2013-09-22,32.8360653972835,donald trump
2013-09-23,30.8460008277511,donald trump
2013-09-24,32.8360653972835,donald trump
2013-09-25,30.8460008277511,donald trump
2013-09-26,30.8460008277511,donald trump
2013-09-27,30.8460008277511,donald trump
2013-09-28,31.8410331125173,donald trump
2013-09-29,34.8261299668158,donald trump
2013-09-30,25.8708394039203,donald trump
2013-10-01,34.8261299668158,donald trump
2013-10-02,36.8161945363481,donald trump
2013-10-03,33.8310976820496,donald trump
2013-10-04,32.8360653972835,donald trump
2013-10-05,32.8360653972835,donald trump
2013-10-06,37.8112268211143,donald trump
2013-10-07,31.8410331125173,donald trump
2013-10-08,33.8310976820496,donald trump
2013-10-09,34.8261299668158,donald trump
2013-10-10,32.8360653972835,donald trump
2013-10-11,37.8112268211143,donald trump
2013-10-12,26.8658716886865,donald trump
2013-10-13,29.850968542985,donald trump
2013-10-14,33.8310976820496,donald trump
2013-10-15,35.821162251582,donald trump
2013-10-16,41.7913559601789,donald trump
2013-10-17,33.8310976820496,donald trump
2013-10-18,42.7863882449451,donald trump
2013-10-19,35.821162251582,donald trump
2013-10-20,38.8062591058804,donald trump
2013-10-21,29.850968542985,donald trump
2013-10-22,25.8708394039203,donald trump
2013-10-23,34.8261299668158,donald trump
2013-10-24,27.8609039734526,donald trump
2013-10-25,29.850968542985,donald trump
2013-10-26,30.1514816491224,donald trump
2013-10-27,37.8646513733165,donald trump
2013-10-28,28.0478899061604,donald trump
2013-10-29,30.1514816491224,donald trump
2013-10-30,30.8526788967764,donald trump
2013-10-31,25.2431009155443,donald trump
2013-11-01,29.4502844014684,donald trump
2013-11-02,32.2550733920844,donald trump
2013-11-03,33.6574678873924,donald trump
2013-11-04,28.0478899061604,donald trump
2013-11-05,28.7490871538144,donald trump
2013-11-06,25.9442981631983,donald trump
2013-11-07,25.2431009155443,donald trump
2013-11-08,28.7490871538144,donald trump
2013-11-09,46.9802155928186,donald trump
2013-11-10,51.8885963263967,donald trump
2013-11-11,32.9562706397384,donald trump
2013-11-12,33.6574678873924,donald trump
2013-11-13,33.6574678873924,donald trump
2013-11-14,27.3466926585064,donald trump
2013-11-15,34.3586651350464,donald trump
2013-11-16,29.4502844014684,donald trump
2013-11-17,30.8526788967764,donald trump
2013-11-18,32.2550733920844,donald trump
2013-11-19,26.6454954108523,donald trump
2013-11-20,30.1514816491224,donald trump
2013-11-21,33.6574678873924,donald trump
2013-11-22,33.6574678873924,donald trump
2013-11-23,32.2550733920844,donald trump
2013-11-24,28.7490871538144,donald trump
2013-11-25,28.7490871538144,donald trump
2013-11-26,30.8526788967764,donald trump
2013-11-27,30.1514816491224,donald trump
2013-11-28,26.6454954108523,donald trump
2013-11-29,25.9442981631983,donald trump
2013-11-30,32.2550733920844,donald trump
2013-12-01,24.5419036678903,donald trump
2013-12-02,28.0478899061604,donald trump
2013-12-03,26.6454954108523,donald trump
2013-12-04,40.6694403639325,donald trump
2013-12-05,32.2550733920844,donald trump
2013-12-06,30.1514816491224,donald trump
2013-12-07,27.3466926585064,donald trump
2013-12-08,31.5538761444304,donald trump
2013-12-09,25.9442981631983,donald trump
2013-12-10,25.9442981631983,donald trump
2013-12-11,29.4502844014684,donald trump
2013-12-12,34.3586651350464,donald trump
2013-12-13,31.5538761444304,donald trump
2013-12-14,30.1514816491224,donald trump
2013-12-15,34.3586651350464,donald trump
2013-12-16,28.7490871538144,donald trump
2013-12-17,29.4502844014684,donald trump
2013-12-18,32.2550733920844,donald trump
2013-12-19,64.5101467841688,donald trump
2013-12-20,67.3149357747849,donald trump
2013-12-21,58.9005688029368,donald trump
2013-12-22,44.1754266022026,donald trump
2013-12-23,44.1754266022026,donald trump
2013-12-24,39.9682431162785,donald trump
2013-12-25,39.2670458686245,donald trump
2013-12-26,32.2550733920844,donald trump
2013-12-27,37.8646513733165,donald trump
2013-12-28,34.3586651350464,donald trump
2013-12-29,32.9562706397384,donald trump
2013-12-30,32.9562706397384,donald trump
2013-12-31,35.7610596303545,donald trump
2014-01-01,37.8646513733165,donald trump
2014-01-02,33.6574678873924,donald trump
2014-01-03,42.0718348592405,donald trump
2014-01-04,45.5778210975106,donald trump
2014-01-05,43.4742293545486,donald trump
2014-01-06,33.6574678873924,donald trump
2014-01-07,35.0598623827005,donald trump
2014-01-08,32.2550733920844,donald trump
2014-01-09,30.8526788967764,donald trump
2014-01-10,35.7610596303545,donald trump
2014-01-11,44.1754266022026,donald trump
2014-01-12,39.2670458686245,donald trump
2014-01-13,38.5658486209705,donald trump
2014-01-14,37.1634541256625,donald trump
2014-01-15,34.3586651350464,donald trump
2014-01-16,34.3586651350464,donald trump
2014-01-17,35.7610596303545,donald trump
2014-01-18,37.8646513733165,donald trump
2014-01-19,37.8646513733165,donald trump
2014-01-20,32.9562706397384,donald trump
2014-01-21,38.5658486209705,donald trump
2014-01-22,48.3826100881266,donald trump
2014-01-23,32.9562706397384,donald trump
2014-01-24,35.7610596303545,donald trump
2014-01-25,37.8646513733165,donald trump
2014-01-26,39.9682431162785,donald trump
2014-01-27,30.8526788967764,donald trump
2014-01-28,29.4502844014684,donald trump
2014-01-29,35.0598623827005,donald trump
2014-01-30,30.8526788967764,donald trump
2014-01-31,39.2670458686245,donald trump
2014-02-01,41.3706376115865,donald trump
2014-02-02,35.0598623827005,donald trump
2014-02-03,33.6574678873924,donald trump
2014-02-04,32.2550733920844,donald trump
2014-02-05,33.6574678873924,donald trump
2014-02-06,31.5538761444304,donald trump
2014-02-07,39.2670458686245,donald trump
2014-02-08,33.6574678873924,donald trump
2014-02-09,35.7610596303545,donald trump
2014-02-10,30.8526788967764,donald trump
2014-02-11,40.6694403639325,donald trump
2014-02-12,34.3586651350464,donald trump
2014-02-13,32.2550733920844,donald trump
2014-02-14,34.3586651350464,donald trump
2014-02-15,36.4622568780085,donald trump
2014-02-16,38.5658486209705,donald trump
2014-02-17,35.0598623827005,donald trump
2014-02-18,39.2670458686245,donald trump
2014-02-19,37.1634541256625,donald trump
2014-02-20,39.2670458686245,donald trump
2014-02-21,43.4742293545486,donald trump
2014-02-22,39.9682431162785,donald trump
2014-02-23,46.9802155928186,donald trump
2014-02-24,38.5658486209705,donald trump
2014-02-25,37.1634541256625,donald trump
2014-02-26,37.8646513733165,donald trump
2014-02-27,36.4622568780085,donald trump
2014-02-28,35.7610596303545,donald trump
2014-03-01,34.3586651350464,donald trump
2014-03-02,44.1754266022026,donald trump
2014-03-03,39.9682431162785,donald trump
2014-03-04,34.3586651350464,donald trump
2014-03-05,40.6694403639325,donald trump
2014-03-06,38.5658486209705,donald trump
2014-03-07,44.8766238498566,donald trump
2014-03-08,51.1873990787427,donald trump
2014-03-09,56.7969770599747,donald trump
2014-03-10,35.0598623827005,donald trump
2014-03-11,40.6694403639325,donald trump
2014-03-12,44.8766238498566,donald trump
2014-03-13,32.9562706397384,donald trump
2014-03-14,39.9682431162785,donald trump
2014-03-15,37.1634541256625,donald trump
2014-03-16,37.8646513733165,donald trump
2014-03-17,34.3586651350464,donald trump
2014-03-18,32.2550733920844,donald trump
2014-03-19,33.6574678873924,donald trump
2014-03-20,33.6574678873924,donald trump
2014-03-21,37.8646513733165,donald trump
2014-03-22,40.6694403639325,donald trump
2014-03-23,36.4622568780085,donald trump
2014-03-24,33.6574678873924,donald trump
2014-03-25,34.3586651350464,donald trump
2014-03-26,40.6694403639325,donald trump
2014-03-27,37.8646513733165,donald trump
2014-03-28,30.8526788967764,donald trump
2014-03-29,39.2670458686245,donald trump
2014-03-30,37.1634541256625,donald trump
2014-03-31,33.6574678873924,donald trump
2014-04-01,49.0838073357806,donald trump
2014-04-02,42.7730321068946,donald trump
2014-04-03,40.6694403639325,donald trump
2014-04-04,38.5658486209705,donald trump
2014-04-05,51.8885963263967,donald trump
2014-04-06,40.6694403639325,donald trump
2014-04-07,32.9562706397384,donald trump
2014-04-08,34.3586651350464,donald trump
2014-04-09,42.7730321068946,donald trump
2014-04-10,31.5538761444304,donald trump
2014-04-11,35.7610596303545,donald trump
2014-04-12,38.5658486209705,donald trump
2014-04-13,36.4622568780085,donald trump
2014-04-14,39.2670458686245,donald trump
2014-04-15,55.3945825646667,donald trump
2014-04-16,46.9802155928186,donald trump
2014-04-17,47.6814128404726,donald trump
2014-04-18,40.6694403639325,donald trump
2014-04-19,44.1754266022026,donald trump
2014-04-20,46.9802155928186,donald trump
2014-04-21,40.6694403639325,donald trump
2014-04-22,38.5658486209705,donald trump
2014-04-23,39.9682431162785,donald trump
2014-04-24,37.8646513733165,donald trump
2014-04-25,38.5658486209705,donald trump
2014-04-26,42.7730321068946,donald trump
2014-04-27,50.4862018310887,donald trump
2014-04-28,53.9921880693587,donald trump
2014-04-29,70.1197247654009,donald trump
2014-04-30,66.6137385271309,donald trump
2014-05-01,55.3945825646667,donald trump
2014-05-02,44.1754266022026,donald trump
2014-05-03,46.2790183451646,donald trump
2014-05-04,46.2790183451646,donald trump
2014-05-05,42.0718348592405,donald trump
2014-05-06,39.2670458686245,donald trump
2014-05-07,37.1634541256625,donald trump
2014-05-08,33.6574678873924,donald trump
2014-05-09,36.4622568780085,donald trump
2014-05-10,38.5658486209705,donald trump
2014-05-11,39.9682431162785,donald trump
2014-05-12,43.4742293545486,donald trump
2014-05-13,44.1754266022026,donald trump
2014-05-14,35.7610596303545,donald trump
2014-05-15,35.7610596303545,donald trump
2014-05-16,36.4622568780085,donald trump
2014-05-17,42.7730321068946,donald trump
2014-05-18,41.3706376115865,donald trump
2014-05-19,41.3706376115865,donald trump
2014-05-20,42.7730321068946,donald trump
2014-05-21,38.5658486209705,donald trump
2014-05-22,37.8646513733165,donald trump
2014-05-23,37.1634541256625,donald trump
2014-05-24,37.8646513733165,donald trump
2014-05-25,36.4622568780085,donald trump
2014-05-26,37.8646513733165,donald trump
2014-05-27,33.6574678873924,donald trump
2014-05-28,39.2670458686245,donald trump
2014-05-29,38.5658486209705,donald trump
2014-05-30,37.8646513733165,donald trump
2014-05-31,37.1634541256625,donald trump
2014-06-01,39.9682431162785,donald trump
2014-06-02,37.1634541256625,donald trump
2014-06-03,40.6694403639325,donald trump
2014-06-04,35.7610596303545,donald trump
2014-06-05,35.0598623827005,donald trump
2014-06-06,40.6694403639325,donald trump
2014-06-07,37.8646513733165,donald trump
2014-06-08,37.8646513733165,donald trump
2014-06-09,40.6694403639325,donald trump
2014-06-10,34.3586651350464,donald trump
2014-06-11,34.3586651350464,donald trump
2014-06-12,37.8646513733165,donald trump
2014-06-13,52.5897935740507,donald trump
2014-06-14,47.6814128404726,donald trump
2014-06-15,37.1634541256625,donald trump
2014-06-16,38.5658486209705,donald trump
2014-06-17,39.2670458686245,donald trump
2014-06-18,50.4862018310887,donald trump
2014-06-19,41.3706376115865,donald trump
2014-06-20,46.2790183451646,donald trump
2014-06-21,41.3706376115865,donald trump
2014-06-22,41.3706376115865,donald trump
2014-06-23,37.1634541256625,donald trump
2014-06-24,37.8646513733165,donald trump
2014-06-25,35.7610596303545,donald trump
2014-06-26,32.9562706397384,donald trump
2014-06-27,53.9921880693587,donald trump
2014-06-28,51.8885963263967,donald trump
2014-06-29,38.5658486209705,donald trump
2014-06-30,39.2670458686245,donald trump
2014-07-01,34.3586651350464,donald trump
2014-07-02,38.5658486209705,donald trump
2014-07-03,43.4742293545486,donald trump
2014-07-04,46.2790183451646,donald trump
2014-07-05,42.7730321068946,donald trump
2014-07-06,41.3706376115865,donald trump
2014-07-07,42.0718348592405,donald trump
2014-07-08,37.8646513733165,donald trump
2014-07-09,32.9562706397384,donald trump
2014-07-10,35.0598623827005,donald trump
2014-07-11,37.1634541256625,donald trump
2014-07-12,46.2790183451646,donald trump
2014-07-13,38.5658486209705,donald trump
2014-07-14,47.6814128404726,donald trump
2014-07-15,42.7730321068946,donald trump
2014-07-16,32.2550733920844,donald trump
2014-07-17,39.9682431162785,donald trump
2014-07-18,33.2846089051237,donald trump
2014-07-19,36.5057000894905,donald trump
2014-07-20,36.5057000894905,donald trump
2014-07-21,33.2846089051237,donald trump
2014-07-22,38.6530942124017,donald trump
2014-07-23,40.8004883353129,donald trump
2014-07-24,41.8741853967685,donald trump
2014-07-25,40.8004883353129,donald trump
2014-07-26,40.8004883353129,donald trump
2014-07-27,40.8004883353129,donald trump
2014-07-28,40.8004883353129,donald trump
2014-07-29,42.9478824582241,donald trump
2014-07-30,38.6530942124017,donald trump
2014-07-31,38.6530942124017,donald trump
2014-08-01,40.8004883353129,donald trump
2014-08-02,47.2426707040466,donald trump
2014-08-03,48.3163677655022,donald trump
2014-08-04,53.6848530727802,donald trump
2014-08-05,52.6111560113246,donald trump
2014-08-06,55.8322471956914,donald trump
2014-08-07,46.168973642591,donald trump
2014-08-08,48.3163677655022,donald trump
2014-08-09,46.168973642591,donald trump
2014-08-10,48.3163677655022,donald trump
2014-08-11,40.8004883353129,donald trump
2014-08-12,44.0215795196797,donald trump
2014-08-13,46.168973642591,donald trump
2014-08-14,41.8741853967685,donald trump
2014-08-15,45.0952765811353,donald trump
2014-08-16,46.168973642591,donald trump
2014-08-17,45.0952765811353,donald trump
2014-08-18,41.8741853967685,donald trump
2014-08-19,38.6530942124017,donald trump
2014-08-20,35.4320030280349,donald trump
2014-08-21,35.4320030280349,donald trump
2014-08-22,38.6530942124017,donald trump
2014-08-23,42.9478824582241,donald trump
2014-08-24,44.0215795196797,donald trump
2014-08-25,34.3583059665793,donald trump
2014-08-26,37.5793971509461,donald trump
2014-08-27,38.6530942124017,donald trump
2014-08-28,39.7267912738573,donald trump
2014-08-29,41.8741853967685,donald trump
2014-08-30,42.9478824582241,donald trump
2014-08-31,42.9478824582241,donald trump
2014-09-01,41.8741853967685,donald trump
2014-09-02,35.4320030280349,donald trump
2014-09-03,32.2109118436681,donald trump
2014-09-04,37.5793971509461,donald trump
2014-09-05,38.6530942124017,donald trump
2014-09-06,37.5793971509461,donald trump
2014-09-07,45.0952765811353,donald trump
2014-09-08,37.5793971509461,donald trump
2014-09-09,46.168973642591,donald trump
